name,peliaikaAlle30min,peliaika31to60min,peliaika1hto2h,peliaikayli2h
"The Ares Project",0,1,0,0
"Sumo Ham Slam",1,0,0,0
"Hornet Leader: Carrier Air Operations",0,1,0,0
"Jäger und Sammler",0,1,0,0
"Hamunaptra: Aventures dans la Grande Pyramide",0,1,0,0
"Regatta",1,0,0,0
"Bumbesi",1,0,0,0
"Cthulhu Dice",1,0,0,0
"Masques",0,1,0,0
"London",0,0,1,0
"Dweebies",1,0,0,0
"Gettysburg",0,0,0,1
"Seven Card Samurai",1,0,0,0
"Age of Industry",0,0,1,0
"Mystery Express",0,0,1,0
"The Blitzkrieg Legend: The Battle for France, 1940",0,0,0,1
"Don Quixote",1,0,0,0
"Industry",0,0,1,0
"Pocket Battles: Elves vs. Orcs",1,0,0,0
"Keltis: Das Orakel",1,0,0,0
"Q•bitz",1,0,0,0
"Snapshot",1,0,0,0
"Zooloretto Junior",1,0,0,0
"Le Donjon de Naheulbeuk",0,1,0,0
"Mystery Rummy: Escape from Alcatraz",1,0,0,0
"Dragonheart",1,0,0,0
"New York",0,1,0,0
"It Happens..",1,0,0,0
"U-Build Monopoly",1,0,0,0
"Monopoly Revolution",0,1,0,0
"Samarkand: Routes to Riches",0,1,0,0
"Galapagos",0,1,0,0
"Dungeons & Dragons: Wrath of Ashardalon Board Game",0,1,0,0
"Glen More",0,0,1,0
"Dungeon Run",0,1,0,0
"Souvlaki Wars",1,0,0,0
"Mad Zeppelin",0,1,0,0
"The Speicherstadt",0,1,0,0
"Queen's Ransom",1,0,0,0
"The Red Dragon Inn 3",0,1,0,0
"GOSU",0,1,0,0
"Wits & Wagers Family",1,0,0,0
"Navegador",0,0,1,0
"Just4Fun Colours",1,0,0,0
"Two by Two",0,1,0,0
"Titania",0,1,0,0
"Recicle: Tempos de Crise",0,0,1,0
"Space Infantry",0,1,0,0
"Heckmeck Junior",1,0,0,0
"Heckmeck Barbecue",1,0,0,0
"Kraken-Alarm",1,0,0,0
"1862: Railway Mania in the Eastern Counties",0,0,0,1
"Safranito",0,1,0,0
"Schlag den Raab: Das Spiel",0,1,0,0
"The Dark Valley",0,0,0,1
"American Carrom",0,1,0,0
"Boomerang",1,0,0,0
"VeloCity",0,1,0,0
"Charly",1,0,0,0
"Tank on Tank",0,1,0,0
"Ultimate Werewolf: Compact Edition",0,1,0,0
"Water Lily",1,0,0,0
"Tikal II: The Lost Temple",0,0,1,0
"PIX",1,0,0,0
"Sobek",0,1,0,0
"Catan Histories: Settlers of America – Trails to Rails",0,0,1,0
"Warmachine Prime Mk II",0,1,0,0
"Armorica",1,0,0,0
"Hey Waiter!",1,0,0,0
"Rails of New England",0,0,0,1
"Harry Potter Hogwarts",1,0,0,0
"Caveman Curling",1,0,0,0
"Bubble Talk",1,0,0,0
"Battles of Westeros",0,0,1,0
"Die Säulen der Erde: das Kartenspiel",1,0,0,0
"D-Day at Tarawa",1,0,0,0
"Way of the Dragon",1,0,0,0
"Scrabble Flash",1,0,0,0
"Offerings",0,1,0,0
"Anomia",1,0,0,0
"Dungeon Crawler",0,1,0,0
"Lords of Scotland",0,1,0,0
"Mini FITS",1,0,0,0
"Colonialism",0,0,1,0
"The Message",0,1,0,0
"Puzzle Strike",1,0,0,0
"Workshop of the World",0,0,1,0
"Conflict of Heroes: Guadalcanal – The Pacific 1942",0,1,0,0
"Gold Mine",0,1,0,0
"Isla Dorada",0,1,0,0
"Toe-to-Toe Nu'klr Combat with the Rooskies",1,0,0,0
"Levée en Masse",1,0,0,0
"Fabula",1,0,0,0
"Railways of the World: The Card Game",0,1,0,0
"The Mines of Zavandor",0,0,1,0
"Objective: Kiev",0,1,0,0
"FAB: Sicily",0,0,0,1
"No Retreat! The Russian Front",0,0,0,1
"Tell Tale",1,0,0,0
"Eminent Domain",0,1,0,0
"7 Wonders",1,0,0,0
"Popular Front",0,0,1,0
"12 Realms",0,0,1,0
"Enemy Action: Ardennes",0,0,0,1
"Tanto Cuore: Expanding the House",0,1,0,0
"Boots on the Ground",0,1,0,0
"Aether",0,1,0,0
"Toledo 1085",0,1,0,0
"Cadwallon: City of Thieves",0,1,0,0
"Next War: Korea",0,0,0,1
"Bloody April, 1917: Air War Over Arras, France",0,0,1,0
"Operation Dauntless: The Battles for Fontenay and Rauray, France, June 1944",0,0,1,0
"Nuklear Winter '68",0,1,0,0
"IRONDIE",1,0,0,0
"Perpetual-Motion Machine",0,1,0,0
"Kalua",0,1,0,0
"Panic Station",0,1,0,0
"Buzz It!",1,0,0,0
"Get Nuts",0,1,0,0
"1880: China",0,0,0,1
"Phase 10: Das Brettspiel",0,1,0,0
"Polis: Fight for the Hegemony",0,0,1,0
"Aliens: This Time It's War",0,1,0,0
"Arriala: Canal de Garonne",1,0,0,0
"Ora et Labora",0,0,0,1
"King of Tokyo",1,0,0,0
"Duel of the Giants: Eastern Front",1,0,0,0
"Luna",0,0,1,0
"Cruel Necessity",0,1,0,0
"Rockband Manager",0,1,0,0
"Takenoko",0,1,0,0
"Evolution: The Origin of Species",0,1,0,0
"DungeonQuest (third edition)",0,0,1,0
"Expedition: Northwest Passage",0,1,0,0
"Hornet",0,1,0,0
"Charon Inc.",0,1,0,0
"Wok Star",0,1,0,0
"After Pablo",0,0,1,0
"Back to the Future: The Card Game",1,0,0,0
"Space Hulk: Death Angel – The Card Game",1,0,0,0
"Onirim",1,0,0,0
"The Hunger Games: Training Days",1,0,0,0
"Conquest of Planet Earth: The Space Alien Game",0,1,0,0
"Na Grunwald: rycerze króla Jagiey",0,1,0,0
"Castaways",0,0,1,0
"Crows",0,1,0,0
"Eclipse",0,0,0,1
"Caravelas",0,0,1,0
"Dragon Rampage",0,0,1,0
"Alien Uprising",0,0,1,0
"CO",0,0,1,0
"Bridgetown Races",0,1,0,0
"Toscana",0,1,0,0
"Totemo",1,0,0,0
"Mr. Jack Pocket",1,0,0,0
"The Networks",0,0,1,0
"Braggart",1,0,0,0
"Trivial Pursuit: Bet You Know It",0,1,0,0
"Trollhalla",0,1,0,0
"Heroes of Graxia",0,1,0,0
"Exile Sun",0,0,0,1
"Perplexus",1,0,0,0
"Mijnlieff",1,0,0,0
"SmileyFace",1,0,0,0
"Battle for Stalingrad",0,1,0,0
"RoadZters",1,0,0,0
"Saustall",0,1,0,0
"Barbarossa",0,1,0,0
"Kill the Overlord",0,1,0,0
"Asara",0,1,0,0
"Olympus",0,0,1,0
"Earth Reborn",0,0,0,1
"Hecho",1,0,0,0
"Elements",1,0,0,0
"Magnum Sal",0,0,1,0
"51st State",0,0,1,0
"Troyes",0,0,1,0
"Pirates vs. Dinosaurs",0,0,1,0
"Pirate Fluxx",0,1,0,0
"Tadaaam!",1,0,0,0
"Porto Carthago",0,0,1,0
"Expedition Sumatra",0,1,0,0
"Cabo",1,0,0,0
"K2",0,1,0,0
"Grimoire",1,0,0,0
"Der Pate",0,1,0,0
"Fictionaire",1,0,0,0
"Rolling Freight",0,0,0,1
"Norenberc",0,0,1,0
"De Vulgari Eloquentia",0,0,1,0
"Grand Cru",0,0,1,0
"Utopia Engine",0,1,0,0
"Target Earth",0,0,1,0
"Paris Connection",1,0,0,0
"Texas & Pacific",0,1,0,0
"Master of Economy",0,0,1,0
"Tanto Cuore: Romantic Vacation",1,0,0,0
"Firenze",0,1,0,0
"Inca Empire",0,0,1,0
"Shipwrights of the North Sea",0,1,0,0
"The Phantom League",0,0,1,0
"Mai-Star",1,0,0,0
"The Thing",0,1,0,0
"Pictionary Card Game",1,0,0,0
"Revolver",0,1,0,0
"RRR",1,0,0,0
"Blockade Runner",0,0,1,0
"Eaten by Zombies!",1,0,0,0
"Poseidon",0,0,1,0
"Bismarck (second edition)",0,0,0,1
"Those Pesky Humans!",0,0,1,0
"Five Fingered Severance",0,1,0,0
"Expedition: Congo River 1884",0,1,0,0
"String Railway",1,0,0,0
"The Kingdoms of Crusaders",1,0,0,0
"Launch Pad",0,1,0,0
"Last Call: The Bartender Game",1,0,0,0
"Khan",0,1,0,0
"For Crown & Kingdom",0,1,0,0
"Cat & Chocolate",1,0,0,0
"Loch Ness",1,0,0,0
"Sid Meier's Civilization: The Board Game",0,0,0,1
"The Lord of the Rings: The Card Game",0,1,0,0
"Key Market",0,0,1,0
"Mousquetaires du Roy",0,0,1,0
"Hex Hex XL",1,0,0,0
"Wrong Chemistry",1,0,0,0
"Resident Evil Deck Building Game",1,0,0,0
"Star Trek: Fleet Captains",0,0,1,0
"Star Trek: Expeditions",0,1,0,0
"Era of Inventions",0,0,1,0
"Zombie Survival: The Board Game",0,0,1,0
"A Few Acres of Snow",0,0,1,0
"Mord im Arosa",1,0,0,0
"Antics!",0,1,0,0
"Dungeon Raiders",0,1,0,0
"MUNERA: Familia Gladiatoria",0,0,1,0
"4 Monkeys",1,0,0,0
"Sandwich",1,0,0,0
"Cité",0,1,0,0
"Ranking",0,1,0,0
"Fortuna",0,1,0,0
"Stich-Meister",0,1,0,0
"Famiglia",1,0,0,0
"Quest: A Time of Heroes",0,0,1,0
"Florenza",0,0,0,1
"Trigger!",1,0,0,0
"Escape from the Aliens in Outer Space",0,1,0,0
"Trivial Pursuit Steal Card Game",1,0,0,0
"Xia: Legends of a Drift System",0,0,0,1
"Railroad Barons",0,1,0,0
"Genesis",0,1,0,0
"Friesematenten",0,1,0,0
"Summoner Wars: Guild Dwarves vs Cave Goblins",1,0,0,0
"Summoner Wars: Phoenix Elves vs Tundra Orcs",1,0,0,0
"Bangkok Klongs",0,1,0,0
"King's Vineyard",0,1,0,0
"Dive! Diver! Die!",0,1,0,0
"Cranium Scribblish",1,0,0,0
"Funfair",1,0,0,0
"Konexi",1,0,0,0
"1655: Habemus Papam",1,0,0,0
"Leader 1: Hell of the North",0,1,0,0
"1955: The War of Espionage",0,1,0,0
"303",1,0,0,0
"Voll in Fahrt",0,1,0,0
"Ghost Blitz",1,0,0,0
"Pig 10",1,0,0,0
"Yin Yang",1,0,0,0
"Mansions of Madness",0,0,1,0
"The Hobbit",0,1,0,0
"First Train to Nuremberg",0,0,1,0
"Strike of the Eagle",0,0,0,1
"Scattergories Categories",1,0,0,0
"Junta: Viva el Presidente!",0,1,0,0
"Space Empires: 4X",0,0,0,1
"Animal Upon Animal: Balancing Bridge",1,0,0,0
"Ottoman Sunset",1,0,0,0
"Fürstenfeld",0,1,0,0
"Kissenschlacht",1,0,0,0
"Doggie Doo",1,0,0,0
"Sun, Sea & Sand",0,1,0,0
"Felinia",0,1,0,0
"The Castles of Burgundy",0,0,1,0
"Cave Evil",0,0,0,1
"We Must Tell the Emperor",0,1,0,0
"The Boss",0,1,0,0
"20th Century",0,0,1,0
"Travel Blog",1,0,0,0
"U-Boat Leader",0,0,1,0
"Kings of War",0,1,0,0
"Loch Ness",0,1,0,0
"Magician's Kitchen",1,0,0,0
"The Dwarf King",0,1,0,0
"Timeline: Inventions",1,0,0,0
"Kolejka",0,1,0,0
"Antigua",0,1,0,0
"Adlung Land",0,1,0,0
"The Last Banquet",0,1,0,0
"La Bataille de la Moscowa (third edition)",0,0,0,1
"Passing Shot",1,0,0,0
"Panzer (second edition)",1,0,0,0
"Octopus' Garden",0,1,0,0
"Thunderstone: Dragonspire",0,1,0,0
"5 Second Rule",1,0,0,0
"Barons",0,1,0,0
"Reverse Charades",1,0,0,0
"Genesis: Empires and Kingdoms of the Ancient Middle East",0,0,0,1
"Drum Roll",0,0,1,0
"Discover India",0,1,0,0
"Cornerstone Essential",0,1,0,0
"Medieval Mastery",0,1,0,0
"Munchkin Zombies",0,0,1,0
"Vintage",0,0,1,0
"ScrumBrawl",0,1,0,0
"Dragon Valley",0,0,1,0
"Escape of the Dead Minigame",1,0,0,0
"Kingdom of Solomon",0,1,0,0
"Prêt-à-Porter",0,0,1,0
"Take It or Leave It",1,0,0,0
"Trivial Pursuit: Master Edition",0,1,0,0
"1865: Sardinia",0,0,0,1
"Briefcase",0,1,0,0
"Time's Up! Family",1,0,0,0
"Stomple",1,0,0,0
"Autokrator",0,0,1,0
"Crappy Birthday",1,0,0,0
"Astra Titanus",0,1,0,0
"Nightfall",0,1,0,0
"Repello",1,0,0,0
"Chicken Caesar",0,0,1,0
"Bullfrog Goldfield",0,0,0,1
"Eruption",0,1,0,0
"The Game of Life: Adventures Card Game",1,0,0,0
"Battle Cry: 150th Civil War Anniversary Edition",0,1,0,0
"Roads to Moscow: Battles of Mozhaysk and Mtsensk, 1941",0,0,0,1
"Clue Suspect",1,0,0,0
"Palenque",0,1,0,0
"Godzilla: Stomp!",1,0,0,0
"Name 5",1,0,0,0
"Tomorrow",0,0,1,0
"Big Five",1,0,0,0
"BattleCON: War of Indines",1,0,0,0
"Rory's Story Cubes: Actions",1,0,0,0
"BITS",0,1,0,0
"RoboDerby: Express",0,1,0,0
"Off the Dead: Chapitre 1 – Morts à Venice Beach",0,1,0,0
"Faux•Cabulary",1,0,0,0
"Run, Fight, or Die!",0,1,0,0
"Jasper and Zot",1,0,0,0
"Mount Drago",1,0,0,0
"Ramses Return",1,0,0,0
"Offboard",1,0,0,0
"Carcassonne: The Dice Game",1,0,0,0
"Ninjago: The Board Game",1,0,0,0
"Angry Birds: Knock on Wood",1,0,0,0
"Bugs & Co",1,0,0,0
"Eselsbrücke",0,1,0,0
"Pergamon",0,1,0,0
"Principato",0,0,1,0
"Eleminis",1,0,0,0
"Blood Bowl: Team Manager – The Card Game",0,0,1,0
"The Secret of Monte Cristo",0,1,0,0
"Cargo Noir",0,0,1,0
"Airlines Europe",0,0,1,0
"Gold!",1,0,0,0
"Pelican Cove",1,0,0,0
"Phantom Fury",0,0,0,1
"Khet 2.0",1,0,0,0
"Venture Forth",0,1,0,0
"Andean Abyss",0,0,0,1
"Ristorante Italia",0,0,1,0
"Discworld: Ankh-Morpork",0,1,0,0
"Map It! World Edition",1,0,0,0
"Schwarz Rot Gelb",1,0,0,0
"Rhino Hero",1,0,0,0
"Mondo",1,0,0,0
"Struggle for Catan",0,1,0,0
"Quarriors!",1,0,0,0
"Pastiche",0,1,0,0
"Crossboule",0,1,0,0
"Avanti",0,1,0,0
"Da ist der Wurm drin",1,0,0,0
"Pamplona: Viva San Fermín!",0,1,0,0
"Resident Evil Deck Building Game: Alliance",0,1,0,0
"City Square Off",1,0,0,0
"Dungeons & Dragons: The Legend of Drizzt Board Game",0,1,0,0
"Strasbourg",0,1,0,0
"Québec",0,0,1,0
"Dungeons & Dragons: Conquest of Nerath Board Game",0,0,0,1
"Pointless: The Board Game",0,1,0,0
"Atlantis Rising",0,1,0,0
"Super Dungeon Explore",0,0,1,0
"Olympos",0,0,1,0
"Amateurs to Arms!",0,0,0,1
"Skull",0,1,0,0
"Pass the Pigs: Pig Party Edition",1,0,0,0
"Djam",1,0,0,0
"Artus",0,1,0,0
"Schnappt Hubi!",1,0,0,0
"Hegemonic",0,0,0,1
"Guards! Guards! A Discworld Boardgame",0,0,1,0
"Dixit Odyssey",1,0,0,0
"Say Anything Family Edition",1,0,0,0
"Jurassik",1,0,0,0
"Schlacht am Buffet",1,0,0,0
"Tetris Link",1,0,0,0
"011",0,0,1,0
"Summoner Wars: Master Set",1,0,0,0
"Paperclip Railways",0,1,0,0
"Giza: The Great Pyramid",0,0,1,0
"Battleship Galaxies",0,0,1,0
"Five Points: Gangs of New York",0,0,1,0
"Urbania",0,1,0,0
"Whitewater",0,1,0,0
"Rocket Jockey",0,1,0,0
"The Sneaky Snacky Squirrel Game",1,0,0,0
"Black Gold",0,0,1,0
"Volle Scholle",1,0,0,0
"War of Honor",0,1,0,0
"Grave Business",0,1,0,0
"Nile DeLuxor",1,0,0,0
"Omen: A Reign of War",1,0,0,0
"1812: The Invasion of Canada",0,0,1,0
"Warparty",0,0,0,1
"Legions of Darkness",1,0,0,0
"Rune Age",0,1,0,0
"Sultans of Karaya",0,1,0,0
"Urbion",1,0,0,0
"It Never Snows",1,0,0,0
"Pantheon",0,0,1,0
"Hoot Owl Hoot!",1,0,0,0
"The Big Idea",1,0,0,0
"Heroica: Fortaan",1,0,0,0
"Heroica: Draida",1,0,0,0
"Heroica: Waldurk",1,0,0,0
"Heroica: Nathuz",1,0,0,0
"Scotland Yard: Die Jagd nach Mister X",1,0,0,0
"Kabaleo",1,0,0,0
"Munchkin Axe Cop",0,0,1,0
"Fortune and Glory: The Cliffhanger Game",0,0,0,1
"1st & Goal",0,0,0,1
"Cthulhu Gloom",0,1,0,0
"Cubulus",1,0,0,0
"Tem-Purr-A",1,0,0,0
"Fame Us",1,0,0,0
"Madeira",0,0,0,1
"Killer Bunnies and the Conquest of the Magic Carrot",0,1,0,0
"Mammut",1,0,0,0
"The Impossible Machine",1,0,0,0
"The New Era",0,1,0,0
"18OE: On the Rails of the Orient Express",0,0,0,1
"Nightfall: Martial Law",0,1,0,0
"Nuts!",1,0,0,0
"Dominant Species: The Card Game",0,1,0,0
"Black Stories Funny Death Edition",1,0,0,0
"Alcatraz: The Scapegoat",0,1,0,0
"Fealty",1,0,0,0
"Deadwood",0,1,0,0
"CardFight!! Vanguard",1,0,0,0
"The Road to Canterbury",0,1,0,0
"Mage Knight Board Game",0,0,0,1
"Cherokee",1,0,0,0
"Dark Minions",0,1,0,0
"Dungeon Petz",0,0,1,0
"Upon a Salty Ocean",0,0,1,0
"Sunrise City",0,1,0,0
"Space Maze",0,1,0,0
"Small World Underground",0,0,1,0
"Penny Arcade: The Game – Gamers vs. Evil",1,0,0,0
"Sanitarium",1,0,0,0
"Wiraqocha",0,1,0,0
"Terror in Meeple City",0,1,0,0
"Bios: Megafauna",0,0,1,0
"Lyssan",0,0,0,1
"Sake & Samurai",0,1,0,0
"Seven Dragons",1,0,0,0
"Monster Trap",1,0,0,0
"Labyrinth: The Paths of Destiny",0,1,0,0
"Redakai",1,0,0,0
"Pictomania",1,0,0,0
"Star Trek Deck Building Game: The Next Generation",0,1,0,0
"The Adventurers: The Pyramid of Horus",0,1,0,0
"Empires of the Void",0,0,1,0
"Core Worlds",0,0,1,0
"Dark Horse",0,0,1,0
"Strain",0,1,0,0
"Disney Pixar Cars 2 Sorry Sliders: World Grand Prix Race Edition",1,0,0,0
"Byzantio",0,1,0,0
"Test of Fire: Bull Run 1861",0,1,0,0
"Bios: Genesis",0,0,1,0
"Rogue Agent",0,0,1,0
"Divided Republic",0,0,0,1
"The Walking Dead Board Game",0,1,0,0
"Bears!",1,0,0,0
"Food Fight",1,0,0,0
"The Walking Dead: The Board Game",0,1,0,0
"Dawn of the Zeds (First edition)",0,1,0,0
"2019: The ARCTIC",0,0,1,0
"Swish",1,0,0,0
"Hike",1,0,0,0
"Feudality",0,0,1,0
"Stonewall Jackson's Way II",1,0,0,0
"Colonial: Europe's Empires Overseas",0,0,1,0
"Rumble in the House",1,0,0,0
"Banjooli Xeet",1,0,0,0
"Mare Balticum",1,0,0,0
"Rolling Stock",0,0,0,1
"Swinging Jivecat Voodoo Lounge",0,1,0,0
"Arcanum",0,1,0,0
"Lupin the 3rd",0,0,1,0
"Road to Enlightenment",0,0,0,1
"Pizza Theory",1,0,0,0
"Martian Dice",1,0,0,0
"Timeline: Discoveries",1,0,0,0
"Hero of Weehawken",0,1,0,0
"Seven Sisters",0,1,0,0
"Elder Sign",0,0,1,0
"String Railway: Transport",0,1,0,0
"Ultimate Warriorz",1,0,0,0
"My Happy Farm",0,1,0,0
"Flash Point: Fire Rescue",0,1,0,0
"Ninja: Legend of the Scorpion Clan",0,1,0,0
"PAX",1,0,0,0
"Saints in Armor",0,0,0,1
"Terra Evolution",0,1,0,0
"Mage Wars Arena",0,0,1,0
"Angry Birds: The Card Game",1,0,0,0
"D-Day Dice",0,1,0,0
"Dust Tactics: Revised Core Set",0,1,0,0
"SUTAKKU",1,0,0,0
"Saga",1,0,0,0
"Sergeants Miniatures Game: Day of Days",1,0,0,0
"Carnival",1,0,0,0
"Storm the Castle!",0,0,1,0
"Star Fluxx",1,0,0,0
"Race to Adventure: The Spirit of the Century Exploration Game",1,0,0,0
"Perplexus Epic",1,0,0,0
"NOIR: Deductive Mystery Game",1,0,0,0
"In a Grove",1,0,0,0
"Connect 4 Launchers",1,0,0,0
"Drako",1,0,0,0
"Navajo Wars",0,0,1,0
"Dungeon Fighter",0,1,0,0
"Shitenno",0,1,0,0
"Sentinels of the Multiverse",0,1,0,0
"Trajan",0,0,1,0
"21 Mutinies Arrr! Edition",0,1,0,0
"Villagers & Villains",1,0,0,0
"Zero",1,0,0,0
"Caverna: The Cave Farmers",0,0,0,1
"Lost Temple",0,1,0,0
"Farmageddon",1,0,0,0
"Sewer Pirats",0,1,0,0
"Trophy Buck",1,0,0,0
"Carnac",1,0,0,0
"Catan Histories: Merchants of Europe",0,0,1,0
"Helvetia",0,0,1,0
"Rapa Nui",0,1,0,0
"The Gnomes of Zavandor",0,0,1,0
"Walnut Grove",0,1,0,0
"Pergamemnon",0,1,0,0
"Singapore",0,0,1,0
"Awkward Family Photos",1,0,0,0
"Reluctant Enemies",0,0,0,1
"A Game of Thrones: The Board Game (Second Edition)",0,0,0,1
"Epigo",1,0,0,0
"Risk: Metal Gear Solid",0,0,1,0
"Die Brücke am Rio D'Oro",1,0,0,0
"The City",1,0,0,0
"23",1,0,0,0
"VivaJava: The Coffee Game",0,0,1,0
"O Vale dos Monstros",0,1,0,0
"Dust Warfare: Core Rulebook",0,0,1,0
"Mundus Novus",0,1,0,0
"The Lord of the Rings: Nazgul",0,0,1,0
"Streams",1,0,0,0
"Casa Grande",0,1,0,0
"Star Wars: X-Wing Miniatures Game",0,1,0,0
"Star Wars: The Card Game",0,1,0,0
"Village",0,0,1,0
"Let's Take a Hike",1,0,0,0
"Descent: Journeys in the Dark (Second Edition)",0,0,1,0
"Sour Apples to Apples",1,0,0,0
"Meltdown 2020",0,1,0,0
"Santiago de Cuba",0,0,1,0
"Rex: Final Days of an Empire",0,0,1,0
"Bonbons",1,0,0,0
"TSCHAK!",0,1,0,0
"Pirates of Nassau",0,0,1,0
"The Blue Lion",1,0,0,0
"Spectaculum",0,1,0,0
"Steam Torpedo: First Contact",0,1,0,0
"Panic on Wall Street!",1,0,0,0
"Little Dead Riding Hood",0,1,0,0
"Castelli",0,1,0,0
"Robin Hood",0,1,0,0
"Lemonade Stand",1,0,0,0
"Wiz-War (eighth edition)",0,1,0,0
"Animal Upon Animal: Small and Yet Great!",1,0,0,0
"Antike Duellum",0,0,1,0
"City Tycoon",0,0,1,0
"Fleet Commander: Nimitz",1,0,0,0
"Tournay",0,1,0,0
"Risk Legacy",0,1,0,0
"MIL (1049)",0,0,1,0
"Space Mission",0,1,0,0
"Archipelago",0,0,0,1
"Mogel Motte",1,0,0,0
"Poseidon's Kingdom",0,1,0,0
"Di Renjie",1,0,0,0
"Hawaii",0,0,1,0
"Space Bastards",0,0,1,0
"Power Grid: The First Sparks",0,1,0,0
"Ooga Booga",1,0,0,0
"Coney Island",0,1,0,0
"Wings of Glory: WW2 Starter Set",0,1,0,0
"Stalag 17",1,0,0,0
"Flash Duel: Second Edition",1,0,0,0
"Evo (second edition)",0,1,0,0
"Help Me!",1,0,0,0
"Kabuki",1,0,0,0
"Kairo",0,1,0,0
"Master Merchant",1,0,0,0
"Catch a Falling Star",1,0,0,0
"Fief",0,0,1,0
"The Big Bang Theory: The Party Game",1,0,0,0
"Warriors & Traders",0,0,1,0
"Riichi Mahjong",0,0,1,0
"Nefarious",0,1,0,0
"Kalimambo",1,0,0,0
"Aquileia",0,0,1,0
"Might & Magic Heroes",0,0,0,1
"Space Station",0,1,0,0
"Super Showdown",1,0,0,0
"Wilderness",0,1,0,0
"Zpocalypse",0,0,1,0
"Tuareg",1,0,0,0
"The Mystery of the Templars",0,0,0,1
"Dreadfleet",0,1,0,0
"Seasons",0,1,0,0
"Dr. Shark",0,1,0,0
"Kulami",1,0,0,0
"Thunder Alley",0,0,1,0
"Sparta",1,0,0,0
"Wallenstein (second edition)",0,0,1,0
"Gunship: First Strike!",1,0,0,0
"Creatures: The Card Game",1,0,0,0
"Kanban: Automotive Revolution",0,0,1,0
"Sails of Glory",0,1,0,0
"A Fistful of Penguins",1,0,0,0
"Nova Cry",0,0,1,0
"World Conquerors",0,1,0,0
"Ocean Limbo",1,0,0,0
"Quarantine",0,1,0,0
"Garden Dice",0,1,0,0
"Sticky Stickz",1,0,0,0
"Miskatonic School for Girls",0,1,0,0
"Mutant Meeples",0,1,0,0
"Siberia",0,1,0,0
"Old Men of the Forest",1,0,0,0
"Among the Stars",1,0,0,0
"Zong Shi",0,0,1,0
"Lords of Waterdeep",0,0,1,0
"Infarkt",0,1,0,0
"Goblins, Inc.",0,1,0,0
"Locke & Key: The Game",1,0,0,0
"Cavemen: The Quest for Fire",0,1,0,0
"Karnag",0,0,1,0
"Animal Upon Animal: Crest Climbers",1,0,0,0
"Agents of SMERSH",0,0,1,0
"Dark Moon",0,0,1,0
"Würfel Bohnanza",0,1,0,0
"Crooks",1,0,0,0
"Little Devils",1,0,0,0
"The Great Zimbabwe",0,0,0,1
"The Great Heartland Hauling Co.",1,0,0,0
"Star Trek Deck Building Game: The Next Generation – The Next Phase",0,0,1,0
"Kings of Air and Steam",0,0,1,0
"Cuba Libre",0,0,0,1
"Rise!",1,0,0,0
"Pharaoh Code",1,0,0,0
"Shadowrift",0,0,1,0
"Krosmaster: Arena",0,1,0,0
"Sugar Gliders",1,0,0,0
"Metro 2033",0,1,0,0
"BraveRats",1,0,0,0
"Abaddon",0,1,0,0
"Disaster Looms!",0,0,1,0
"Monster Factory",1,0,0,0
"Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre",1,0,0,0
"Munchkin Conan",0,0,1,0
"Snake Oil",1,0,0,0
"Article 27: The UN Security Council Game",1,0,0,0
"Clocks",1,0,0,0
"Grill Party",1,0,0,0
"Timeline: Historical Events",1,0,0,0
"Edo",0,1,0,0
"Tenzi",1,0,0,0
"Richard Scarry's Busytown: Busy, Busy Airport Game",1,0,0,0
"The Hunters: German U-Boats at War, 1939-43",0,0,1,0
"Zombicide",0,0,0,1
"Nightfall: The Coldest War",0,1,0,0
"Tajemnicze Domostwo",0,1,0,0
"Copycat",0,0,1,0
"Thebes: The Tomb Raiders",1,0,0,0
"But Wait, There's More!",1,0,0,0
"The New Science",0,0,1,0
"Villages",1,0,0,0
"Ragami",0,0,1,0
"For The Win",1,0,0,0
"Castellan",0,1,0,0
"Starship Merchants",0,0,1,0
"The Metagame",1,0,0,0
"Kittens in a Blender",1,0,0,0
"Rory's Story Cubes: Voyages",1,0,0,0
"Penny Arcade: The Game – Rumble in R'lyeh",1,0,0,0
"Fortress America",0,0,0,1
"War of the Ring (Second Edition)",0,0,0,1
"The Big Bang Theory: Fact or Fiction Game",1,0,0,0
"Eaten By Zombies!: In Cahoots",1,0,0,0
"UNO Dice Game",1,0,0,0
"Noah",1,0,0,0
"The Cook-off",1,0,0,0
"Heroica: Ilrion",1,0,0,0
"Cartoona",1,0,0,0
"Indigo",1,0,0,0
"Star Wars: Battle of Hoth",1,0,0,0
"Thunderstone Advance: Towers of Ruin",0,0,1,0
"Klack!",1,0,0,0
"Piraten kapern",1,0,0,0
"Wanzen tanzen",1,0,0,0
"Army vs. Aliens",1,0,0,0
"Oz Fluxx",0,1,0,0
"Kosmonauts",0,1,0,0
"Milestones",0,1,0,0
"Yedo",0,0,0,1
"Zooloretto: The Dice Game",1,0,0,0
"Las Vegas",1,0,0,0
"Saint Malo",0,1,0,0
"Star Trek: Catan",0,0,1,0
"Shrimp",1,0,0,0
"Africana",0,1,0,0
"Keltis: Das Würfelspiel",1,0,0,0
"Waka Waka",0,1,0,0
"Targi",0,1,0,0
"Android: Infiltration",0,1,0,0
"Compounded",0,0,1,0
"Würfelwurst",1,0,0,0
"Lucky Numbers",1,0,0,0
